date,year,month,day,rha,ra,psa,wsa,wd,ta,da,max_ta,min_ta,confirm_dengue
7/20/2025,2025,7,20,86.28,16.59888889,99.27730159,1.382539683,200.7603175,28.70444444,26.10238095,30.98587302,26.69079365,429
7/21/2025,2025,7,21,83.79888889,7.664126984,99.34111111,1.223809524,187.5301587,29.14825397,25.9968254,32.11777778,26.47714286,364
7/22/2025,2025,7,22,84.78730159,6.652698413,99.21587302,1.315396825,212.8396825,29.17904762,26.24492063,31.91761905,27.01380952,444
7/23/2025,2025,7,23,82.4168254,7.84984127,98.89047619,1.140952381,217.6730159,30.03777778,26.55079365,33.16047619,26.69793651,319
7/24/2025,2025,7,24,88.40238095,26.92492063,98.63428571,1.817936508,130.915873,29.41380952,27.2384127,31.54095238,27.64603175,280
7/25/2025,2025,7,25,89.46968254,30.54904762,98.66634921,3.971269841,135.584127,28.76333333,26.81190476,31.54587302,26.95888889,164
7/26/2025,2025,7,26,89.35047619,23.79412698,99.12761905,3.885873016,162.4920635,28.65111111,26.68238095,31.09095238,26.67365079,331
7/27/2025,2025,7,27,88.77253968,28.2584127,99.18555556,2.99047619,193.3666667,28.7115873,26.61063492,31.0084127,26.94301587,409
7/28/2025,2025,7,28,89.67777778,45.1584127,99.21603175,2.602063492,183.2968254,28.41206349,26.50825397,30.75920635,26.71333333,394
7/29/2025,2025,7,29,89.72952381,28.2331746,99.26285714,3.087301587,167.7015873,27.99746032,26.11269841,30.40634921,26.30253968,393
7/30/2025,2025,7,30,89.20746032,35.32095238,99.38888889,2.966825397,167.0873016,28.00619048,26.00587302,30.72603175,25.99793651,386
7/31/2025,2025,7,31,90.13968254,33.31460317,99.37793651,3.143015873,180.131746,27.81333333,26.00349206,30.25253968,25.68142857,278
8/1/2025,2025,8,1,88.78761905,19.22936508,99.38825397,2.806507937,202.0142857,28.61095238,26.51793651,31.45507937,26.34396825,138
8/2/2025,2025,8,2,91.62492063,17.06587302,99.53492063,2.805555556,187.6301587,28.21079365,26.70365079,30.0768254,26.85142857,209
8/3/2025,2025,8,3,91.33539683,29.44333333,99.80412698,2.982698413,185.7571429,28.11031746,26.54825397,29.97952381,26.65857143,343
8/4/2025,2025,8,4,91.62968254,29.23603175,99.88555556,2.647142857,211.3555556,28.04698413,26.5415873,29.80396825,26.64507937,395
8/5/2025,2025,8,5,89.56809524,20.64873016,99.91142857,2.085238095,219.2920635,27.94047619,26.02460317,30.08365079,26.21809524,319
8/6/2025,2025,8,6,87.85269841,19.92222222,99.76968254,2.135396825,234.984127,27.80873016,25.54015873,30.24253968,25.88174603,428
8/7/2025,2025,8,7,89.50111111,33.92619048,99.66031746,2.447777778,214.352381,27.85301587,25.92031746,30.33746032,25.96904762,408
8/8/2025,2025,8,8,90.89365079,27.84444444,99.9047619,3.026825397,189.4555556,27.01412698,25.38206349,28.86587302,25.58126984,190
8/9/2025,2025,8,9,87.88349206,10.62619048,100.0746032,2.832380952,199.6285714,27.6484127,25.39412698,30.5447619,25.20666667,325
8/10/2025,2025,8,10,88.43206349,8.876349206,99.8831746,2.648730159,200.7365079,28.15809524,26.00444444,30.95349206,25.87365079,448
8/11/2025,2025,8,11,87.6115873,5.504603175,99.71968254,2.146984127,202.9603175,28.58047619,26.24857143,31.41095238,26.26650794,434
8/12/2025,2025,8,12,87.0984127,7.015873016,99.54666667,1.866666667,192.568254,28.84031746,26.39666667,31.60666667,26.78666667,382
8/13/2025,2025,8,13,89.78174603,23.37650794,99.72888889,2.227777778,141.9063492,27.71333333,25.85730159,29.37349206,26.1947619,325
8/14/2025,2025,8,14,89.20587302,11.20301587,99.79587302,2.257619048,134.6888889,27.56269841,25.5831746,29.88206349,25.67539683,252
8/15/2025,2025,8,15,87.36365079,6.638888889,99.59253968,1.822857143,155.231746,27.98428571,25.60253968,30.88428571,25.56031746,134
8/16/2025,2025,8,16,85.40730159,8.118095238,99.49,1.426825397,154.8650794,28.49857143,25.71809524,31.25,26.01539683,202
8/17/2025,2025,8,17,88.03698413,7.715396825,99.60396825,2.096507937,128.9095238,28.19746032,25.98507937,30.40206349,26.42777778,466
8/18/2025,2025,8,18,89.24444444,10.37968254,99.74269841,2.973174603,130.4746032,28.05857143,26.07587302,30.69825397,26.15412698,380
8/19/2025,2025,8,19,89.25761905,12.17253968,99.76238095,3.456507937,147.4507937,27.96126984,25.98666667,30.32,26.11412698,357
8/20/2025,2025,8,20,90.24857143,17.22333333,99.76,3.073333333,158.7333333,27.84063492,26.06269841,30.1047619,26.13873016,356
8/21/2025,2025,8,21,91.14603175,30.97333333,99.73,2.871111111,178.5015873,27.69333333,26.08936508,29.8568254,26.04952381,311
8/22/2025,2025,8,22,91.08507937,41.61619048,99.49206349,3.412063492,171.5603175,27.56031746,25.95428571,29.81174603,25.83587302,173
8/23/2025,2025,8,23,90.53603175,26.62761905,99.42492063,4.324920635,161.1428571,27.54396825,25.83301587,30.04904762,25.84650794,247
8/24/2025,2025,8,24,88.89571429,11.67111111,99.69666667,3.136825397,176.0555556,27.63142857,25.58634921,30.26888889,25.76507937,430
8/25/2025,2025,8,25,87.64174603,6.113174603,99.70365079,1.774603175,162.1365079,27.86904762,25.56285714,30.50380952,25.74936508,412
8/26/2025,2025,8,26,86.39809524,3.720952381,99.69126984,1.746349206,158.4444444,28.0068254,25.44746032,30.74190476,25.80174603,470
8/27/2025,2025,8,27,87.35015873,6.865396825,99.66412698,2.813174603,153.1857143,28.01238095,25.63873016,31.11428571,25.44698413,430
8/28/2025,2025,8,28,88.21460317,8.958730159,99.75444444,2.911269841,172.0666667,27.9484127,25.75412698,30.65285714,25.9215873,432
8/29/2025,2025,8,29,89.76571429,15.62380952,99.90349206,2.315396825,178.3714286,27.65333333,25.77888889,29.93015873,26.03809524,165
8/30/2025,2025,8,30,88.24142857,6.536349206,99.96936508,1.635714286,175.7396825,27.85603175,25.66571429,30.33793651,25.7968254,367
8/31/2025,2025,8,31,85.18444444,5.893015873,99.74857143,1.021587302,176.6904762,28.31650794,25.49619048,30.95714286,25.94952381,568
9/1/2025,2025,9,1,85.50904762,5.868412698,99.39031746,1.475396825,147.5825397,28.87761905,26.12539683,31.59349206,26.16396825,552
9/2/2025,2025,9,2,87.87793651,18.35142857,99.50047619,2.886031746,127.6492063,28.42047619,26.14698413,31.03222222,26.37349206,473
9/3/2025,2025,9,3,87.60031746,8.613492063,99.67047619,3.144126984,135.9063492,28.25365079,25.9231746,31.05888889,26.15365079,445
9/4/2025,2025,9,4,88.84507937,5.289206349,99.82380952,2.415873016,154.2777778,27.73507937,25.67031746,30.33920635,25.80761905,363
9/5/2025,2025,9,5,87.82746032,3.993809524,99.89952381,1.700952381,180.7634921,27.74809524,25.46730159,30.54809524,25.51730159,158
9/6/2025,2025,9,6,86.12730159,4.582698413,99.95730159,1.332222222,195.2761905,28.08444444,25.45111111,30.96507937,25.50396825,364
9/7/2025,2025,9,7,86.45777778,8.006349206,99.9068254,1.313333333,211.3031746,28.14206349,25.59698413,30.6584127,25.90206349,580
9/8/2025,2025,9,8,85.04650794,5.004285714,99.88063492,1.27952381,213.5380952,28.21666667,25.35968254,31.06888889,25.79746032,573
9/9/2025,2025,9,9,86.72825397,7.950793651,99.92888889,1.466349206,222.9444444,28.28873016,25.79253968,30.99968254,25.90492063,487
9/10/2025,2025,9,10,88.70333333,6.281428571,99.83031746,1.786666667,215.5904762,28.22793651,26.13095238,30.66285714,26.33206349,625
9/11/2025,2025,9,11,87.97253968,9.24984127,99.85365079,1.532698413,196.068254,28.29460317,26.04238095,30.87444444,26.27444444,586
9/12/2025,2025,9,12,88.59412698,15.12333333,99.98047619,1.634603175,188.7650794,27.80904762,25.68587302,30.38111111,26.0468254,245
9/13/2025,2025,9,13,89.39904762,20.76460317,100.07,1.826984127,191.531746,27.66904762,25.72015873,30.09777778,25.68190476,279
9/14/2025,2025,9,14,91.21492063,27.51539683,100.0674603,1.885873016,193.2063492,27.21507937,25.6352381,28.83936508,25.86968254,685
9/15/2025,2025,9,15,90.29190476,28.28301587,100.0298413,2.081746032,184.4444444,26.9531746,25.19111111,29.18015873,25.39746032,636
9/16/2025,2025,9,16,89.7784127,30.59238095,100.0787302,2.377142857,186.0650794,27.03603175,25.16825397,29.40206349,25.2547619,665
9/17/2025,2025,9,17,87.70825397,6.22047619,100.0607937,1.836031746,196.0730159,27.43206349,25.1268254,30.36031746,25.15079365,622
9/18/2025,2025,9,18,87.24793651,9.471904762,99.97,1.518412698,213.8444444,27.94142857,25.54333333,30.79968254,25.51619048,647
9/19/2025,2025,9,19,86.22,8.57952381,99.92222222,1.148412698,220.4603175,28.60857143,25.99492063,31.44,26.1247619,248
9/20/2025,2025,9,20,86.83380952,8.488888889,99.74460317,1.123174603,239.1269841,28.43190476,25.95380952,30.81079365,26.46269841,382
9/21/2025,2025,9,21,86.86269841,13.78968254,99.6452381,1.055714286,228.0746032,28.30809524,25.84460317,30.59857143,26.33,740
9/22/2025,2025,9,22,89.43666667,30.13698413,99.70746032,1.614444444,147.0174603,27.68571429,25.74460317,29.90825397,26.08031746,678
9/23/2025,2025,9,23,89.1368254,11.84269841,99.64587302,2.167936508,156.3238095,27.50063492,25.50142857,30.04015873,25.49952381,664
9/24/2025,2025,9,24,86.89365079,3.107460317,99.51650794,1.48952381,144.0444444,27.98603175,25.53714286,30.59253968,25.61031746,668
9/25/2025,2025,9,25,86.5215873,5.336984127,99.49380952,1.611428571,108.6380952,28.16746032,25.6315873,30.57206349,26.17492063,632
9/26/2025,2025,9,26,87.89174603,4.243174603,99.71222222,2.651269841,128.2571429,28.35698413,26.08984127,31.16904762,26.13063492,219
9/27/2025,2025,9,27,87.79238095,3.236507937,100.0669841,2.273492063,155.0222222,28.10873016,25.83365079,30.57587302,26.33174603,514
9/28/2025,2025,9,28,85.75984127,7.686984127,100.0090476,1.218253968,177.3492063,27.78968254,25.09968254,30.20444444,25.55857143,845
9/29/2025,2025,9,29,83.26634921,3.494444444,99.79571429,1.028888889,247.0619048,28.41634921,25.19777778,31.17730159,25.65571429,734
9/30/2025,2025,9,30,84.28619048,8.306507937,99.57047619,1.195079365,283.2873016,28.89,25.87952381,31.77031746,26.11,553
10/1/2025,2025,10,1,90.36460317,37.70507937,99.71888889,2.071746032,157.1285714,27.84746032,26.10698413,29.48444444,26.56,490
10/2/2025,2025,10,2,92.09730159,27.99047619,100.0931746,3.239206349,130.4634921,27.20698413,25.80031746,28.73920635,26.13396825,396
10/3/2025,2025,10,3,90.63793651,13.24460317,100.277619,2.825555556,144.6857143,27.33,25.63174603,29.39206349,25.82746032,263
10/4/2025,2025,10,4,90.91714286,15.12380952,100.2153968,2.637936508,171.4920635,27.52269841,25.87333333,29.6431746,25.84365079,374
10/5/2025,2025,10,5,90.81952381,19.32095238,100.177619,2.389365079,189.7015873,27.20555556,25.55095238,29.10142857,25.66222222,1042
10/6/2025,2025,10,6,87.05936508,17.97571429,100.2298413,1.31015873,232.8095238,26.82111111,24.4068254,28.89904762,25.07873016,782
10/7/2025,2025,10,7,84.09714286,7.372063492,100.2211111,1.06984127,210.1047619,26.9752381,23.94634921,29.89777778,24.44730159,715
10/8/2025,2025,10,8,85.8431746,16.84190476,100.2466667,1.136666667,204.9079365,26.97857143,24.32968254,29.75095238,24.51619048,700
10/9/2025,2025,10,9,84.17015873,15.61,100.27,0.92,277.0761905,27.07555556,24.0852381,29.48142857,24.82984127,781
10/10/2025,2025,10,10,84.65126984,13.50206349,100.1892063,1.108095238,204.7777778,26.88857143,24.0068254,29.56015873,24.74095238,308
10/11/2025,2025,10,11,85.36730159,12.03428571,100.1977778,1.249047619,176.7968254,26.52285714,23.77126984,29.54571429,24.15730159,413
10/12/2025,2025,10,12,84.07619048,4.561269841,100.2585714,1.25031746,231.5031746,26.34206349,23.32857143,29.74746032,23.51428571,953
10/13/2025,2025,10,13,84.23301587,0.091587302,100.347619,1.655555556,287.5761905,25.96539683,22.97603175,29.60746032,22.93714286,857
10/14/2025,2025,10,14,83.77142857,0.02952381,100.2309524,1.771111111,248.2142857,25.92603175,22.80412698,30.19952381,22.32730159,841
10/15/2025,2025,10,15,81.78142857,0.156825397,100.1739683,1.548888889,295.4206349,25.71603175,22.18111111,29.79968254,22.12380952,758
10/16/2025,2025,10,16,81.41634921,0.556666667,100.2385714,1.291587302,301.8349206,26.01793651,22.40873016,30.23809524,22.10174603,755
10/17/2025,2025,10,17,80.72126984,1.085714286,100.3839683,1.078412698,293.1619048,26.3447619,22.61142857,30.23825397,22.62111111,510
10/18/2025,2025,10,18,80.59650794,0.757777778,100.345873,1.088571429,202.1873016,26.84365079,23.0852381,30.76650794,23.06730159,619
10/19/2025,2025,10,19,80.87,0.607619048,100.2733333,1.356507937,168.2238095,26.90412698,23.18492063,30.68920635,23.3731746,950
10/20/2025,2025,10,20,81.41666667,0.275714286,100.2947619,1.448730159,158.6444444,26.74746032,23.14460317,30.59857143,23.11698413,942
10/21/2025,2025,10,21,80.00650794,0.194444444,100.3871429,1.494285714,202.1015873,26.76825397,22.85095238,30.90396825,22.92095238,814
10/22/2025,2025,10,22,78.12698413,0.035238095,100.4061905,1.375714286,246.1365079,26.95253968,22.61746032,31.05492063,22.98111111,762
10/23/2025,2025,10,23,78.22761905,0.287142857,100.3657143,1.082380952,229.3857143,26.93968254,22.64698413,30.94174603,23.14571429,803
10/24/2025,2025,10,24,77.71301587,1.111746032,100.351746,0.93015873,234.0492063,26.7768254,22.43206349,30.13412698,23.57460317,468
10/25/2025,2025,10,25,77.11507937,0.806666667,100.354127,0.958412698,133.0333333,26.86047619,22.37492063,30.23936508,23.48793651,659
10/26/2025,2025,10,26,76.24079365,0.160634921,100.4220635,1.023015873,122.5555556,26.94349206,22.25698413,30.3,23.75269841,1143
10/27/2025,2025,10,27,77.76460317,0.706825397,100.4809524,1.231428571,78.0968254,27.05936508,22.68253968,30.84,23.56174603,983
10/28/2025,2025,10,28,76.57571429,1.733968254,100.4290476,1.255873016,128.0444444,27.44412698,22.75269841,31.17111111,24.00984127,1041
10/29/2025,2025,10,29,79.94269841,5.785714286,100.397619,1.302222222,165.1650794,27.19031746,23.30412698,30.40174603,24.39698413,964
10/30/2025,2025,10,30,84.5684127,15.13269841,100.4247619,1.597460317,131.8920635,26.84587302,23.90857143,29.93634921,24.41539683,928
10/31/2025,2025,10,31,84.79809524,6.677301587,100.312381,1.518095238,198.6111111,27.26714286,24.38238095,30.35666667,24.59301587,506
11/1/2025,2025,11,1,87.96079365,16.72888889,100.1355556,1.736349206,197.652381,26.90777778,24.66888889,29.58920635,25.03142857,651
11/2/2025,2025,11,2,88.2968254,13.00095238,100.132381,1.922222222,270.8968254,25.95190476,23.78555556,28.93650794,23.73333333,1162
11/3/2025,2025,11,3,84.02190476,3.794126984,100.1607937,1.998730159,306.2333333,25.01269841,21.97206349,28.58555556,22.27650794,1147
11/4/2025,2025,11,4,81.83285714,0.808730159,100.0942857,1.967301587,298.5349206,24.88492063,21.39873016,29.29936508,21.07365079,1101
11/5/2025,2025,11,5,82.98793651,4.246666667,99.96904762,1.771428571,283.2587302,24.68269841,21.4168254,28.57269841,21.34444444,1069
11/6/2025,2025,11,6,79.15365079,2.974920635,100.1661905,1.152698413,298.1333333,25.24761905,21.16714286,28.9784127,21.48460317,1034
11/7/2025,2025,11,7,82.62857143,1.544126984,100.3601587,1.97015873,329.9539683,24.72047619,21.41206349,28.80809524,21.45809524,488
11/8/2025,2025,11,8,81.8731746,0,100.4477778,2.561746032,316.1,23.21634921,19.71777778,28.32,19.52746032,834
11/9/2025,2025,11,9,80.46492063,0,100.3661905,2.09015873,300.1825397,22.21666667,18.45603175,27.21079365,17.99936508,1195
11/10/2025,2025,11,10,80.66126984,0,100.4296825,1.907936508,308.8603175,21.98603175,18.2747619,27.22952381,18.01619048,1179
11/11/2025,2025,11,11,79.17952381,0,100.4868254,1.901904762,297.1190476,20.90238095,16.91396825,25.81555556,16.82142857,912
11/12/2025,2025,11,12,75.46666667,0,100.6020635,1.705555556,316.6730159,20.61603175,15.82698413,25.77126984,16.05460317,1139
11/13/2025,2025,11,13,76.44412698,0,100.7304762,1.559365079,309.9587302,20.71063492,16.17587302,25.87666667,15.68095238,833
11/14/2025,2025,11,14,75.85857143,0,100.7077778,1.540634921,308.0253968,20.92761905,16.26492063,25.75079365,16.15253968,460
11/15/2025,2025,11,15,78.18936508,0,100.8171429,1.753809524,285.1571429,20.77650794,16.62253968,26.08825397,15.96666667,792
11/16/2025,2025,11,16,77.63349206,0,100.9246032,1.732539683,232.2952381,21.03222222,16.72698413,26.14444444,16.38761905,1139
11/17/2025,2025,11,17,78.95396825,0,100.8974603,1.658253968,167.9285714,21.27492063,17.2615873,26.32603175,16.46777778,1007
11/18/2025,2025,11,18,79.09095238,0,100.744127,1.586825397,115.4238095,21.84253968,17.88698413,26.97460317,16.90603175,920
11/19/2025,2025,11,19,75.3531746,0,100.7495238,1.56952381,187.7174603,21.95031746,17.14460317,26.80079365,17.36238095,783
11/20/2025,2025,11,20,75.3984127,0,100.8234921,1.556031746,238.5349206,21.6052381,16.85142857,26.3968254,17.33539683,745
11/21/2025,2025,11,21,74.34619048,0,100.9104762,1.517460317,285.031746,21.19238095,16.24460317,25.66,17.33333333,436
11/22/2025,2025,11,22,76.03015873,0.005873016,100.8293651,1.451746032,311.368254,20.73920635,16.15126984,25.43507937,16.19365079,593
11/23/2025,2025,11,23,76.92047619,0.001904762,100.8585714,1.594285714,294.768254,20.52730159,16.12333333,25.13015873,16.44333333,778
11/24/2025,2025,11,24,80.86746032,0,100.8990476,2.09952381,146.9444444,19.59857143,16.00539683,24.72285714,15.48238095,705
11/25/2025,2025,11,25,80.31888889,0.000952381,100.7979365,1.884444444,299.652381,19.60412698,15.97126984,25.01380952,15.00920635,633
11/26/2025,2025,11,26,77.74777778,0.000793651,100.8652381,1.69047619,208.2063492,19.85079365,15.59238095,25.1515873,15.02571429,615
11/27/2025,2025,11,27,78.1131746,0,100.9401587,1.607777778,43.55555556,20.41047619,16.25507937,25.6668254,15.25507937,567
11/28/2025,2025,11,28,78.11174603,0,100.8138095,1.312539683,215.9857143,20.56,16.38714286,25.60603175,15.96650794,410
11/29/2025,2025,11,29,75.76968254,0,100.6646032,1.404761905,299.2603175,20.26952381,15.56349206,25.46222222,15.56126984,572
11/30/2025,2025,11,30,75.61777778,0,100.6466667,1.394444444,278.5571429,20.23063492,15.49952381,25.21888889,15.86206349,636
12/1/2025,2025,12,1,81.76301587,0,100.6634921,1.404761905,196.9857143,19.50793651,16.13952381,23.69428571,15.82285714,610
12/2/2025,2025,12,2,79.23952381,0.00031746,100.6585714,1.621746032,233.7396825,19.56396825,15.68142857,23.85587302,15.71333333,565
12/3/2025,2025,12,3,78.54365079,0,100.8280952,1.921904762,263.4746032,18.85650794,14.81412698,23.95380952,14.83777778,490
12/4/2025,2025,12,4,80.05142857,0,100.8933333,1.90984127,253.8793651,18.57460317,14.82285714,24.52365079,13.56904762,565
12/5/2025,2025,12,5,79.58238095,0,100.9955556,2.054603175,260.8968254,18.38904762,14.53444444,24.41079365,13.79873016,200
12/6/2025,2025,12,6,75.63460317,0,100.9588889,1.995555556,286.2333333,17.73190476,12.97920635,24.08,12.63365079,486
12/7/2025,2025,12,7,76.49904762,0,100.9526984,1.900793651,264.7253968,17.54873016,13.06555556,23.08714286,12.89904762,516
12/8/2025,2025,12,8,75.56873016,0,100.8601587,1.590634921,273.3746032,18.06285714,13.40460317,23.08238095,13.84714286,455
12/9/2025,2025,12,9,75.33825397,0,100.8095238,1.563333333,259.4793651,18.89619048,14.15238095,24.16444444,14.32190476,421
12/10/2025,2025,12,10,77.47095238,0,100.8679365,1.797460317,270.8936508,18.85079365,14.53777778,24.73904762,14.08873016,377
12/11/2025,2025,12,11,75.49031746,0,100.8044444,1.718095238,276.8412698,18.16873016,13.44,23.82587302,12.92460317,411
12/12/2025,2025,12,12,73.18349206,0.003809524,100.767619,1.48984127,230.4809524,18.52698413,13.2884127,24.13936508,13.2768254,200
12/13/2025,2025,12,13,74.42174603,0.014603175,100.827619,1.501587302,97.90634921,18.90539683,13.90333333,24.99571429,13.16428571,397
12/14/2025,2025,12,14,76.32587302,0.010952381,100.882381,1.523174603,30.39365079,19.07857143,14.4652381,25.13793651,13.71174603,387
12/15/2025,2025,12,15,77.21920635,0.018253968,100.8493651,1.58984127,275.352381,18.92285714,14.51761905,24.69444444,13.98793651,288
12/16/2025,2025,12,16,75.84555556,1.376190476,100.7874603,1.556984127,290.4777778,18.93333333,14.27047619,24.32730159,14.18269841,116
12/17/2025,2025,12,17,78.16857143,0.007777778,100.8950794,1.744444444,260.2603175,18.40063492,14.21873016,24.0647619,13.59777778,172
12/18/2025,2025,12,18,78.15793651,0,100.8669841,1.432698413,236.915873,18.90698413,14.72507937,24.85698413,13.6584127,240
12/19/2025,2025,12,19,79.47380952,0,100.6979365,1.199365079,266.0920635,18.70047619,14.85349206,23.85380952,14.17111111,114
12/20/2025,2025,12,20,79.61079365,0.006666667,100.6892063,1.369365079,205.8984127,18.23396825,14.40349206,23.31666667,14.07380952,190
12/21/2025,2025,12,21,80.11968254,0.002380952,100.8387302,1.483015873,200.5904762,17.98126984,14.25301587,23.36920635,13.29063492,194
12/22/2025,2025,12,22,80.37634921,0,100.768254,1.65015873,244.9539683,18.00238095,14.34190476,23.51714286,13.53460317,165
12/23/2025,2025,12,23,80.24904762,0,100.6449206,1.748412698,299.552381,17.5715873,13.85619048,22.78253968,13.59492063,126
12/24/2025,2025,12,24,80.19587302,0,100.6766667,1.717619048,307.1412698,17.0868254,13.39111111,22.77507937,12.75952381,133
12/25/2025,2025,12,25,78.1984127,0,100.7969841,1.74984127,307.2,16.21920635,12.2015873,21.75650794,11.49079365,71
12/26/2025,2025,12,26,77.3384127,0,100.7742857,1.664126984,302.3095238,16.23079365,11.94380952,22.17650794,11.02555556,66
12/27/2025,2025,12,27,79.76809524,0,100.78,1.562539683,286.8285714,16.23396825,12.54349206,22.03555556,11.31619048,96
12/28/2025,2025,12,28,80.30396825,0,100.8739683,1.711904762,289.4111111,16.02047619,12.44666667,21.78650794,11.47825397,114
12/29/2025,2025,12,29,81.45507937,0,100.8501587,1.813174603,310.6222222,15.19603175,11.85111111,20.89761905,10.62126984,111
12/30/2025,2025,12,30,82.0884127,0.045873016,100.7407937,1.878730159,311.3301587,14.43,11.27460317,20.04365079,10.26619048,120
12/31/2025,2025,12,31,79.02936508,0.058253968,100.6238095,1.810634921,299.0888889,14.7652381,10.91825397,20.71968254,9.801269841,68
1/1/2026,2026,1,1,76.53301587,0,100.6928571,1.625396825,239.8746032,16.07571429,11.65428571,22.18793651,10.54952381,76
1/2/2026,2026,1,2,77.86269841,0,100.8120635,1.622539683,295.8761905,16.37492063,12.25253968,22.05539683,11.35,63
1/3/2026,2026,1,3,77.77873016,0,100.9796825,1.509365079,237.6571429,16.31238095,12.1715873,21.61539683,11.74492063,53
1/4/2026,2026,1,4,77.84142857,0,101.0698413,1.924603175,251.7761905,15.89603175,11.70793651,21.57761905,11.42825397,69
1/5/2026,2026,1,5,78.9552381,0.00031746,101.1466667,2.107142857,298.5031746,14.69634921,10.79206349,20.88095238,9.909206349,68
1/6/2026,2026,1,6,78.8447619,0,101.1369841,2.237460317,288.2460317,14.23333333,10.31206349,20.74539683,9.168412698,55
1/7/2026,2026,1,7,75.2668254,0,101.185873,2.167460317,312.7809524,14.99460317,10.20761905,21.87984127,9.470634921,46
1/8/2026,2026,1,8,72.62555556,0,101.1911111,2.173809524,280.3079365,15.21190476,9.733650794,22.1452381,9.598730159,35
1/9/2026,2026,1,9,71.90539683,0,101.0622222,1.816666667,283.4904762,15.58079365,10.03793651,22.4384127,9.931428571,29
1/10/2026,2026,1,10,74.56666667,0,100.9787302,1.781587302,284.4888889,15.68142857,10.78888889,21.85412698,10.30142857,31
1/11/2026,2026,1,11,75.1168254,0.02047619,101.0739683,1.87968254,290.2650794,16.34111111,11.53571429,22.74777778,11.19269841,52
1/12/2026,2026,1,12,75.58063492,0.026984127,101.1465079,2.047936508,304.6095238,16.5647619,11.79079365,23.39777778,10.96825397,33
1/13/2026,2026,1,13,74.89920635,0.08952381,100.9642857,1.904920635,292.9079365,16.69428571,11.78015873,23.44809524,11.03047619,36
1/14/2026,2026,1,14,73.80714286,6.134444444,100.7452381,1.702380952,293.8174603,16.89634921,11.7468254,23.46126984,11.56428571,35
1/15/2026,2026,1,15,73.32873016,0.030952381,100.7061905,1.872222222,298.5126984,16.74206349,11.49857143,23.32444444,11.57809524,34
1/16/2026,2026,1,16,71.96460317,0.008253968,100.7085714,1.87968254,293.4619048,16.69015873,11.0968254,23.50111111,10.96619048,12
1/17/2026,2026,1,17,72.81603175,0.007142857,100.591746,1.715714286,297.5238095,17.20079365,11.88285714,23.85857143,11.4947619,18
1/18/2026,2026,1,18,70.1184127,0.051746032,100.4955556,1.393333333,290.647619,18.11111111,12.06920635,24.80174603,12.19873016,35
1/19/2026,2026,1,19,69.27873016,0.000634921,100.571746,1.426507937,296.7190476,18.44968254,12.21571429,24.83698413,12.78666667,29
1/20/2026,2026,1,20,66.58047619,0,100.6907937,1.474285714,230.7555556,19.19015873,12.34698413,25.63825397,13.75571429,26
1/21/2026,2026,1,21,65.87301587,0,100.81,1.659206349,231.8507937,18.9584127,11.91714286,25.39015873,13.21174603,39
1/22/2026,2026,1,22,66.16,0,100.9257143,1.694603175,229.9761905,18.10555556,11.13634921,24.46730159,12.67761905,19
1/23/2026,2026,1,23,62.6268254,0,101.0411111,1.387777778,277.8492063,18.37492063,10.55968254,24.79190476,12.62190476,11
1/24/2026,2026,1,24,63.57460317,0,101.0334921,1.414444444,302.4730159,18.57650794,10.9215873,24.97825397,12.83428571,24
1/25/2026,2026,1,25,64.21142857,0,100.9225397,1.435555556,306.5111111,18.84746032,11.45904762,24.73507937,13.66380952,31
1/26/2026,2026,1,26,67.9831746,0,101.0366667,1.82952381,259.0079365,18.90904762,12.32206349,25.54857143,13.46063492,22
1/27/2026,2026,1,27,67.96349206,0,101.0753968,1.746190476,249.6809524,18.78396825,12.15349206,25.27031746,13.02126984,19
1/28/2026,2026,1,28,65.02190476,0,100.9174603,1.408253968,274.5222222,19.3131746,11.95333333,25.93587302,13.49111111,25
1/29/2026,2026,1,29,66.48063492,0,100.86,1.500634921,291.3492063,20.04904762,13.18079365,26.16396825,14.5215873,25
1/30/2026,2026,1,30,68.98714286,0,101.0112698,1.824761905,251.8460317,19.42365079,13.0315873,25.62873016,14.11063492,14
1/31/2026,2026,1,31,65.49126984,0,101.0514286,1.752222222,246.4650794,19.04761905,11.75777778,25.84571429,13.19047619,17
2/1/2026,2026,2,1,66.67984127,0,101.0444444,1.817142857,240.1460317,18.9,11.91571429,25.48698413,13.24063492,14
2/2/2026,2026,2,2,65.55269841,0,100.9715873,1.705873016,259.3904762,19.32888889,12.06063492,25.97507937,13.66396825,18
2/3/2026,2026,2,3,63.43666667,0,101.0309524,1.539047619,264.4015873,20.04507937,12.11126984,27.01873016,14.01571429,17
2/4/2026,2026,2,4,63.44095238,0,101.002381,1.764444444,308.968254,20.27428571,12.46111111,26.56888889,14.98444444,12
2/5/2026,2026,2,5,59.2631746,0,100.9792063,1.955396825,295.4412698,19.76730159,10.75873016,26.73666667,13.51349206,16
2/6/2026,2026,2,6,55.69555556,0,100.9395238,2.04952381,318.552381,18.36095238,8.417936508,25.23492063,12.50174603,10
2/7/2026,2026,2,7,58.06222222,0,100.775873,1.991587302,313.9825397,18.11142857,8.961746032,25.0731746,11.75015873,14
2/8/2026,2026,2,8,58.64714286,0,100.7496825,1.880793651,297.0936508,18.89396825,9.754603175,26.14650794,12.46746032,21
